"SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"CXCR3",-1.12965756337319,10.8478064526218,-7.2377997084033,3.01850934631556e-10,1.36066748772999e-09,12.7930747297287,"Down"
"SUB1",0.767439486898981,13.1354220449653,7.23154786421197,3.10219482203693e-10,1.39642643050501e-09,12.7660625508633,"Up"
"HIF1A",0.52095356008596,14.7157266483107,7.23100584716226,3.10955796393301e-10,1.39941039562704e-09,12.7637208721808,"Up"
"UBE2V1",-0.504494400102813,9.23049954913669,-7.22318720788117,3.21772720116245e-10,1.44639549260118e-09,12.7299455375463,"Down"
"MYBPH",-1.20015001607155,7.69520761640558,-7.2227932763931,3.22327516165095e-10,1.44855026747445e-09,12.7282439903305,"Down"
"ADCY3",1.10379767953111,12.1695948904558,7.21895328906377,3.27785699675472e-10,1.47239036043698e-09,12.7116584460481,"Up"
"E2F1",0.8645397053824,9.76927341353561,7.21692546256926,3.30705073793567e-10,1.48515657905937e-09,12.7029005803713,"Up"
"ATP2B1",-0.583001176174595,13.658855795902,-7.21071187971401,3.39812570451911e-10,1.52427488679936e-09,12.6760679131492,"Down"
"CTSH",0.567755027658741,14.5455359517556,7.21052607256977,3.40088724593367e-10,1.52515735132331e-09,12.6752655914138,"Up"
"PUS3",0.501073803687164,10.533596327489,7.20993832551764,3.40963729406149e-10,1.52836752936188e-09,12.6727277043234,"Up"
"C8ORF88",0.804560493854971,7.8676061187882,7.20966997205155,3.41363983506417e-10,1.52980456832526e-09,12.6715689689309,"Up"
"TMCO4",-0.572385726582832,11.2259231530081,-7.20950514333108,3.41610060290528e-10,1.5305501604664e-09,12.6708572516115,"Down"
"COL7A1",0.680700666367162,8.78727068156428,7.20944366104485,3.41701893873969e-10,1.53060449453273e-09,12.6705917767561,"Up"
"FOLR3",1.84874456996599,13.2961175996383,7.20740408257397,3.44762292570003e-10,1.54359298303142e-09,12.6617853023976,"Up"
"TAX1BP1",0.601340244176264,14.1062246407667,7.20630984619684,3.46415425637635e-10,1.55027159601946e-09,12.6570608084791,"Up"
"UBE3D",-0.537202256052328,7.61057577889991,-7.20007206559714,3.55990996088885e-10,1.59164030218739e-09,12.6301310063048,"Down"
"SLC9B2",-0.676107411067675,9.21702161105672,-7.19981126845923,3.56397029233325e-10,1.59271402196126e-09,12.6290051851648,"Down"
"MSH2",-0.534600049044184,10.7655011425665,-7.19841552704516,3.58577893494978e-10,1.602087317074e-09,12.6229801134465,"Down"
"HPD",1.42449386057413,7.14103482724733,7.19445849898705,3.64833251316055e-10,1.62965641428756e-09,12.6058997851786,"Up"
"KIF4A",1.06748766832823,7.459339931347,7.1942111128221,3.65227911363794e-10,1.63066067935804e-09,12.6048320126246,"Up"
"MMP28",-0.820464293466416,7.00965128684483,-7.19066003275305,3.70940053551146e-10,1.65539434077217e-09,12.5895055363661,"Down"
"LEXM",-0.756296307849627,6.62517265507595,-7.19047804582116,3.71235173838489e-10,1.65632645056239e-09,12.5887201182625,"Down"
"PPP4R2",0.711428898678142,13.6170860576425,7.18971568028505,3.72474010046283e-10,1.66146769219948e-09,12.585429946259,"Up"
"DLGAP5",1.30284792454904,7.93434415103682,7.18964724872357,3.72585411602034e-10,1.66157864816393e-09,12.5851346165867,"Up"
"RFX2",0.63733468852752,12.7734858845077,7.18871051153661,3.74113687788634e-10,1.6676195790634e-09,12.5810919987414,"Up"
"HLA-DPB1",-0.724951353411376,15.0088360813007,-7.18815392272379,3.75024708379881e-10,1.67129252147107e-09,12.5786900102668,"Down"
"NOS3",-0.721829769189411,8.51536702706913,-7.18632621497382,3.7803183992432e-10,1.68430288215005e-09,12.5708026869187,"Down"
"OPHN1",-0.547189306542193,6.71906706485849,-7.18529993639386,3.79730883054223e-10,1.6914804331455e-09,12.5663740312326,"Down"
"MB21D2",-0.576149478906312,7.94881291930784,-7.18227154439538,3.84788914578528e-10,1.71242213827381e-09,12.5533064372911,"Down"
"CRYBG3",-0.521070419756517,10.3540107542754,-7.18164691778885,3.85840477219152e-10,1.71630638963154e-09,12.5506112858678,"Down"
"FBXW2",0.619745341414019,14.300061025845,7.18137648121019,3.86296645253676e-10,1.71753981912627e-09,12.5494444144297,"Up"
"GBE1",0.559795139205707,12.030646304512,7.17524381964025,3.9678638679094e-10,1.76213898833173e-09,12.5229856283154,"Up"
"PRF1",-1.18886828029058,14.8176252563876,-7.1741854052157,3.98625234975992e-10,1.7698960432934e-09,12.5184196335772,"Down"
"G6PD",0.612095631225857,15.4260149595669,7.17332943367831,4.00118565521209e-10,1.77611576830878e-09,12.514727070087,"Up"
"TANK",0.52005629068525,13.6652433885736,7.16882807315662,4.08063724398409e-10,1.81054706553204e-09,12.4953100946839,"Up"
"SLC26A1",-0.535837689702015,7.63796235446035,-7.16818558029708,4.09210488487079e-10,1.81521575662217e-09,12.4925388402419,"Down"
"BTN3A3",-0.750593852811012,13.4171164213248,-7.16612851122364,4.12903690937846e-10,1.8311754219583e-09,12.4836664351884,"Down"
"FAM3C",-0.523164071314863,10.9374343997627,-7.16213852193389,4.20161997059884e-10,1.86250480829662e-09,12.4664584834331,"Down"
"RNF175",0.673524315156961,8.42990087356626,7.16120189571414,4.21884153583971e-10,1.8688446139038e-09,12.4624192852701,"Up"
"AGBL3",-0.580491120088138,7.57321873273356,-7.15932597995511,4.25354507788224e-10,1.88378289046524e-09,12.454329708112,"Down"
"R3HDM4",0.569468558794044,17.2370119124986,7.15818321478001,4.27482472068398e-10,1.89233423493072e-09,12.4494019213206,"Up"
"BIRC3",-0.769348009677935,13.1799643238779,-7.15646867016308,4.30695037350763e-10,1.90611587975264e-09,12.4420088134538,"Down"
"PLPP3",0.816036128806543,7.32510783767331,7.15625821181286,4.31091027271023e-10,1.9074288010796e-09,12.4411013415679,"Up"
"CHML",-0.689094208499211,9.81394783882644,-7.15526684258984,4.32961224173811e-10,1.91526247127613e-09,12.4368267420717,"Down"
"CTF1",0.712183073859496,6.41431902850469,7.15344346485396,4.36422085952101e-10,1.92923879294157e-09,12.42896497465,"Up"
"SLCO2B1",0.776541882974936,4.99989284719253,7.15295951359751,4.37345261749183e-10,1.93287481274328e-09,12.4268784108644,"Up"
"MS4A2",-1.3277843753125,7.67520065294295,-7.14984725487178,4.43328736000326e-10,1.95841769436721e-09,12.4134605073903,"Down"
"RRM2",1.29992065460833,9.26923842402591,7.14831801277419,4.46298547145675e-10,1.96986972265809e-09,12.4068678884095,"Up"
"C16ORF74",-0.656074964524575,9.13288505637031,-7.1470293169023,4.48816573217012e-10,1.98038250355843e-09,12.4013124849573,"Down"
"CYP2E1",-0.610005535557468,5.81790618947934,-7.14667920853149,4.49503099498284e-10,1.98295612673226e-09,12.3998032459557,"Down"
"CPQ",0.588679890310317,13.8526644109793,7.14652405055491,4.49807682183407e-10,1.98384403329535e-09,12.3991343991485,"Up"
"CDK18",-0.690317812739591,8.21439430001753,-7.14599773786708,4.50842389804862e-10,1.9874945848078e-09,12.3968656191854,"Down"
"TRIM22",0.726023951375099,15.8837256523131,7.14575340686211,4.51323538172404e-10,1.98915903225262e-09,12.3958123907379,"Up"
"CDCA5",1.034518456387,8.54903576258611,7.14258755458316,4.57604267765934e-10,2.01591529110099e-09,12.3821661025364,"Up"
"LSMEM1",0.706692626757952,11.2217390987423,7.13849155108445,4.65859496697012e-10,2.05127761686772e-09,12.364512176436,"Up"
"DENND5B",-0.829608582187446,8.82040087410926,-7.13353718528069,4.76042876579684e-10,2.09378180461742e-09,12.343161315253,"Down"
"RAG1",-0.508510139473976,5.71967525357547,-7.1330992858202,4.76953530157255e-10,2.09698134324613e-09,12.3412743248876,"Down"
"SLC12A2",-0.569557830423232,9.7082940497711,-7.13278414032177,4.77609977223959e-10,2.09875157726126e-09,12.3399163182365,"Down"
"PGM1",0.565603651775267,12.8740378328333,7.1284019911312,4.86831654155542e-10,2.13731784516435e-09,12.3210342335766,"Up"
"ARHGEF25",-0.573937355982369,5.96048622965413,-7.12820226633848,4.87256143528623e-10,2.13869250838403e-09,12.3201737008262,"Down"
"CDK1",1.24235815162761,7.93335236035265,7.12766555428181,4.88398680788937e-10,2.14272786547635e-09,12.3178612507131,"Up"
"CDC6",0.915316381698306,8.29358387613698,7.12598901742152,4.91984834745328e-10,2.15698282685263e-09,12.3106380300058,"Up"
"JAML",0.54103605041182,17.7032864254823,7.12535774996798,4.93341908344847e-10,2.16243886463047e-09,12.3079183528171,"Up"
"TMEM229B",-0.657884868072389,12.1973349301759,-7.12522458370324,4.93628659066103e-10,2.16320199453363e-09,12.3073446412615,"Down"
"SCN9A",0.895841686973829,8.48413092099315,7.12411215364915,4.96030572218675e-10,2.17323182256793e-09,12.3025521136314,"Up"
"CLIP2",-0.538026580307391,11.062396813449,-7.12160600348806,5.01484425898633e-10,2.19662532630736e-09,12.2917557554428,"Down"
"ZNF571",-0.603495427652216,8.02327160225817,-7.12150225275262,5.01711488118227e-10,2.1971187471686e-09,12.2913088190699,"Down"
"RARA",0.507499391860549,15.8502432940447,7.12144031349332,5.01847093159156e-10,2.19721152073308e-09,12.2910419983646,"Up"
"HIST1H4D",0.868879556556225,7.90984020981911,7.11952177449271,5.0606549482581e-10,2.21467085167275e-09,12.2827775810516,"Up"
"ZFR2",-0.630607512441287,6.42561135784825,-7.11631339566091,5.13198886728133e-10,2.24486519859689e-09,12.2689579526967,"Down"
"TUBA4B",0.504486404252403,6.18396986472909,7.11491246692036,5.16344943434962e-10,2.25453739369379e-09,12.2629240410123,"Up"
"PALD1",-0.618300658881396,7.11230759654757,-7.11491053632613,5.16349292166082e-10,2.25453739369379e-09,12.2629157259515,"Down"
"MRPL47",0.713038879576206,10.0188759160594,7.11374394019585,5.18983763386932e-10,2.26552516670135e-09,12.2578912833122,"Up"
"TMCO1",0.619664329918281,12.5598865346214,7.1122822233489,5.22303568678889e-10,2.2794989612138e-09,12.2515960082816,"Up"
"FAM129C",-0.927700318417633,12.9432960617267,-7.11066803210798,5.25994213428933e-10,2.29456312595997e-09,12.244644359741,"Down"
"CKS2",0.946398119563478,8.43143825035365,7.11018451006535,5.27104765337828e-10,2.29888548916246e-09,12.2425620929323,"Up"
"ANKDD1A",0.781730490268587,10.5548140821006,7.1092629622165,5.29227835188504e-10,2.30657333616088e-09,12.2385935648227,"Up"
"TXNDC16",-0.508837374787357,9.79237483424847,-7.10595064414889,5.36929241947957e-10,2.3385466620836e-09,12.2243303351999,"Down"
"RTKN",-0.687429719486936,6.98695515161765,-7.10461753469239,5.40060193452884e-10,2.35164986278361e-09,12.2185901834473,"Down"
"MAPT",-0.551797249854623,6.34574352759318,-7.09676917652138,5.58864481687121e-10,2.43077568331547e-09,12.1848007972302,"Down"
"PI16",-0.897068793769322,9.63598283957794,-7.09385954721806,5.66000048102249e-10,2.45958337264256e-09,12.1722759272821,"Down"
"INF2",-0.572551831276879,12.3679079455052,-7.09031584438971,5.74813087955369e-10,2.4950578047032e-09,12.1570230014845,"Down"
"ADA2",-0.633610815166758,14.966267213528,-7.09022449889084,5.75042055407772e-10,2.49548759095942e-09,12.1566298493741,"Down"
"SGCD",-0.775524959933299,5.12806842231516,-7.08977004348611,5.76182546233709e-10,2.49987199171394e-09,12.1546738830896,"Down"
"BSG",0.519410488561275,16.3557354781922,7.0895913487767,5.76631610240635e-10,2.50125520927285e-09,12.1539047918243,"Up"
"HYAL1",0.592180088867816,7.25803613757093,7.08794906426848,5.80775042138224e-10,2.51809056992105e-09,12.146836681231,"Up"
"TXNDC9",0.668351946270739,11.0710452488486,7.08679173716843,5.83712712559938e-10,2.53025625717573e-09,12.1418559424983,"Up"
"PCDH9",-1.06146843332749,8.64249091082297,-7.08642072437186,5.84657587189676e-10,2.53378010534943e-09,12.1402592654803,"Down"
"TRIM21",0.541872485099082,14.3589295882255,7.08055425571451,5.99801746551192e-10,2.59858525666275e-09,12.115014794059,"Up"
"PTRHD1",0.618586134550305,10.5623913268333,7.08023437835128,6.00638626591096e-10,2.60127729960055e-09,12.1136384258791,"Up"
"PHF24",-0.98675732270985,7.0287141065851,-7.07696088941099,6.09269925605369e-10,2.63746852601441e-09,12.0995539845147,"Down"
"CC2D2B",0.756828722697259,8.31903974649896,7.07635940805974,6.10869228755193e-10,2.64320004501712e-09,12.0969662080064,"Up"
"PPM1N",0.906130745310989,10.2956142435136,7.07602334258792,6.11764623940965e-10,2.64647805216003e-09,12.0955203599878,"Up"
"NXPH4",-0.774338702609336,6.21070948391919,-7.07259503302581,6.20973726800704e-10,2.68571136841304e-09,12.0807716082274,"Down"
"ZC4H2",-0.575987041239954,8.8070556798458,-7.07080080405272,6.25848188651772e-10,2.70557468858172e-09,12.0730533300068,"Down"
"ZNF260",-0.505303834892992,10.2331044985513,-7.07063449495599,6.2630193015137e-10,2.70692684328084e-09,12.0723379343716,"Down"
"TBC1D32",-0.561890372748844,8.12752165983271,-7.06922457535824,6.30161781823398e-10,2.72299655633545e-09,12.0662731586593,"Down"
"CD164",0.564461261566875,15.8830712316766,7.06518271551419,6.41358527040235e-10,2.76950928598013e-09,12.0488884503403,"Up"
"PODN",-1.02096465614622,6.94742452005017,-7.06459766227502,6.42995545413136e-10,2.77533006486142e-09,12.0463722081449,"Down"
"C1QTNF12",0.542598696986453,7.23294678054111,7.06206536497582,6.50129125629964e-10,2.80485949213035e-09,12.035481600881,"Up"
"SERPINF1",-0.652628780723898,8.88350506171665,-7.06134729834644,6.52166229830395e-10,2.81301619753663e-09,12.0323935699486,"Down"
"CLDN9",0.666475257944467,11.5580297431229,7.056960611253,6.64749491723142e-10,2.86407549687222e-09,12.0135301131635,"Up"
"VAMP7",0.527110241609031,12.8362961639168,7.05658926644912,6.65825715987504e-10,2.86806891523285e-09,12.011933381822,"Up"
"HSPA1B",0.679059902676884,12.1563125427857,7.05551998286037,6.68934378858043e-10,2.88081338354138e-09,12.0073357068682,"Up"
"POGLUT3",-0.590664004264033,10.1098369488632,-7.05468763198067,6.71364206787213e-10,2.89062934146521e-09,12.003756887828,"Down"
"AMPD3",0.587721565597518,13.707302302844,7.05457107112208,6.71705175104575e-10,2.89144910951203e-09,12.0032557236631,"Up"
"RNF43",-0.52077573519162,7.78137975643861,-7.05412034463472,6.73025278518817e-10,2.89648238982449e-09,12.0013177996261,"Down"
"FSTL4",1.38135392366004,7.33023981397074,7.0517332579957,6.80059786718998e-10,2.92413526295677e-09,11.9910548118117,"Up"
"OLFM1",-1.27595160381152,7.74866134092257,-7.05139938608417,6.81049484024725e-10,2.92773522313114e-09,11.9896194274673,"Down"
"TMEM38A",0.627934744699251,10.0914185412397,7.05043522362408,6.83915599286284e-10,2.93874049073496e-09,11.9854743726934,"Up"
"SYNGR3",-0.693880678050369,6.87111966686886,-7.0502491924122,6.8446998311486e-10,2.94046467242833e-09,11.9846746147844,"Down"
"PRR11",0.509288425058607,10.5768622945015,7.04866529157201,6.89208232481326e-10,2.95949590526362e-09,11.9778655191472,"Up"
"XKRX",-0.739554919652042,6.60958085408959,-7.04718388548338,6.93669377012227e-10,2.97665542944487e-09,11.971497329162,"Down"
"BTAF1",-0.507589472992036,12.7702860998955,-7.04580706119636,6.97841317445143e-10,2.99328930735172e-09,11.9655789587162,"Down"
"SIRPB1",0.680247019398753,15.3314998012875,7.04066374276128,7.13648029295781e-10,3.0562406571291e-09,11.9434721884052,"Up"
"FIS1",0.589072286798825,13.4115395195716,7.04017918240162,7.15155427685642e-10,3.06201330609752e-09,11.9413896468736,"Up"
"CTBS",0.526202992480692,14.1314611943281,7.0381756482826,7.21421813617218e-10,3.08609113096267e-09,11.9327791831823,"Up"
"RAD50",-0.524662057444082,7.43127945444539,-7.03597942164342,7.28353607674024e-10,3.11504996172924e-09,11.9233411841956,"Down"
"RASSF6",-0.555519322607521,5.48230474307768,-7.03590144051525,7.28600947509136e-10,3.11541393787975e-09,11.9230060817219,"Down"
"HEATR9",-0.880998773780511,7.25823792754448,-7.03258587978318,7.39194824259455e-10,3.15930518812693e-09,11.908759088677,"Down"
"THOC3",-0.547157734540813,10.508290675565,-7.0281393837355,7.53643030332672e-10,3.21890727568467e-09,11.8896546645916,"Down"
"FCRLA",-0.912543259337108,11.161730497021,-7.02573163043027,7.61583469377123e-10,3.25065289229804e-09,11.8793107817951,"Down"
"ZNF48",-0.569622835274209,10.9328258577481,-7.02238302023484,7.72765171252753e-10,3.29691392658667e-09,11.8649261490269,"Down"
"ANXA8L1",0.648450961743528,5.09944337788772,7.02119805374528,7.76760989432075e-10,3.313225517562e-09,11.8598362317095,"Up"
"SLC4A8",-0.709924258964261,9.61679816453944,-7.01457476564445,7.99476542639372e-10,3.40406830339332e-09,11.8313898322619,"Down"
"MLLT1",0.618590461768994,14.5496964540299,7.01395716187813,8.01628070167917e-10,3.41171627469737e-09,11.8287375716758,"Up"
"PRTN3",2.11276262082853,8.86611158384371,7.01258902436118,8.06414728728852e-10,3.43132772784847e-09,11.8228623672936,"Up"
"MARCKSL1",-0.624972749298615,13.2956419398384,-7.01172959771148,8.09436095414029e-10,3.44258094306975e-09,11.8191718485378,"Down"
"TMEM54",0.792916765014442,4.99994975384295,7.01170047702105,8.09538667836517e-10,3.44258094306975e-09,11.8190468012058,"Up"
"HLA-DMB",-0.67535647540836,13.4180317253348,-7.01129086965347,8.10982806297144e-10,3.44770928256012e-09,11.8172879154218,"Down"
"E2F5",-0.641596017301169,9.27194871094168,-7.01085143024052,8.12534970077469e-10,3.45354338875557e-09,11.8154009527738,"Down"
"SSC4D",0.613990647958631,6.57571149660926,7.00848901921003,8.20930098377844e-10,3.48536826866012e-09,11.8052571376573,"Up"
"TRO",-0.528427279482441,6.07906975031219,-7.00601230374985,8.29824011087181e-10,3.52079330201218e-09,11.7946232982881,"Down"
"GSKIP",0.683733586879773,11.5885205137449,7.00258412099095,8.42292899738979e-10,3.57290712473771e-09,11.7799056317789,"Up"
"SNRPG",0.711674553145707,10.5442452631248,7.00129689905837,8.47022686633110e-10,3.5921768223091e-09,11.7743798054892,"Up"
"CLNK",-0.561164831010104,5.61349151800689,-6.99916237929319,8.54924051187337e-10,3.62408533221864e-09,11.7652171511889,"Down"
"TMX1",0.551926164034624,12.7917188743644,6.99891677036731,8.55837910299189e-10,3.62715855031457e-09,11.7641628869446,"Up"
"GPR25",-0.906735622909099,8.56320224197766,-6.99824633909969,8.5833738954836e-10,3.63614667802717e-09,11.7612851339736,"Down"
"NLRP12",0.719877912356506,15.0099112554834,6.99709812998478,8.62634969734354e-10,3.65354638813604e-09,11.7563567088817,"Up"
"TIPARP",0.611530048159165,12.7200456853068,6.99587156745905,8.67249444078163e-10,3.6722802810657e-09,11.751092161064,"Up"
"TRIQK",0.766175947281895,11.6858505630157,6.99488187336196,8.70990670029433e-10,3.68568396575038e-09,11.7468444240918,"Up"
"PRAM1",0.630884219535788,15.1271539019235,6.99375879577858,8.75255543828513e-10,3.70128434444813e-09,11.7420243654113,"Up"
"TNS4",-0.505793943078947,5.78878619343104,-6.99075825914733,8.86752128097718e-10,3.74577675227903e-09,11.7291473859792,"Down"
"SPC25",1.23655177184023,6.15187188610677,6.98973422990032,8.90709958986524e-10,3.76166776829079e-09,11.7247529761658,"Up"
"ICOS",-0.833287395475269,10.0464634861375,-6.98714348096202,9.00801672213204e-10,3.80177901351871e-09,11.7136359316339,"Down"
"APLP2",0.518480919733042,16.6600242246844,6.98353228859337,9.15058173361247e-10,3.85940305360335e-09,11.6981415917608,"Up"
"FAHD2B",-0.64033567015578,8.66061683326219,-6.98095449002911,9.25371934535475e-10,3.90033302433818e-09,11.6870822351822,"Down"
"FAM129A",0.62382217926722,16.8630351517825,6.98058201240047,9.26871738576553e-10,3.90494032380113e-09,11.6854842923918,"Up"
"PDCD1LG2",1.32312765168255,7.90446836322549,6.97893143796108,9.33547004633281e-10,3.9304764591039e-09,11.678403489253,"Up"
"ABHD12B",0.554542196975113,6.06467930927531,6.97736558749215,9.39923786665953e-10,3.95645692138235e-09,11.6716864791074,"Up"
"ADGRE2",0.724438414067534,15.3266445353826,6.97659080035849,9.43095026916083e-10,3.96806612661471e-09,11.6683630048509,"Up"
"YOD1",0.875481527757448,12.4407315116977,6.97604560107793,9.45332925211191e-10,3.97573985169306e-09,11.6660244030653,"Up"
"FLYWCH1",-0.586895524248327,12.9523638941068,-6.97219042185963,9.61308733089222e-10,4.04027393335792e-09,11.6494889609219,"Down"
"GPHN",-0.534271756185969,8.81766488133444,-6.97161502255151,9.637160821277e-10,4.04950545406964e-09,11.6470211574622,"Down"
"SLC8A1",0.617386557689003,12.7303842476102,6.97155950531684,9.63948671188043e-10,4.04959665999212e-09,11.6467830545094,"Up"
"CISD2",0.73738828770031,11.2958544919848,6.97074924359022,9.67349612600521e-10,4.06210684687684e-09,11.6433080417131,"Up"
"TFDP1",0.523720649680353,13.3148046648303,6.96677141056316,9.84219677265986e-10,4.13204426378197e-09,11.6262493738068,"Up"
"SLC45A1",-0.533432176328283,6.23361738646167,-6.96276762899886,1.00149502204108e-09,4.19998010662915e-09,11.6090815751699,"Down"
"KIF5A",-0.583029791916138,6.21700577587683,-6.96220986312504,1.00392543983547e-09,4.20925332339751e-09,11.6066901045186,"Down"
"CD200R1",-0.783176438275391,10.1316539833444,-6.96118017614472,1.00842762282346e-09,4.22720708165878e-09,11.6022753405151,"Down"
"CCDC126",0.660940877320357,11.1564684928296,6.95851999437158,1.02015204282136e-09,4.27262370300949e-09,11.5908705227805,"Up"
"AXL",-0.674055898263737,5.42445011941661,-6.95653376731383,1.02899433180253e-09,4.30590066541818e-09,11.5823557295757,"Down"
"SIT1",-0.653690337967286,12.3042387191573,-6.95173433808118,1.05067606127179e-09,4.39375705675134e-09,11.5617831754335,"Down"
"SSTR3",-0.739407189572105,9.99424355182757,-6.95108154457069,1.05365995946803e-09,4.40431697903019e-09,11.5589852447994,"Down"
"NPIPA1",-0.671559672692948,9.5295938418813,-6.95061766669151,1.05578544708992e-09,4.41224111870896e-09,11.5569970584644,"Down"
"KRT18",-0.623634013046049,7.80480415223886,-6.94813832522783,1.06721823774297e-09,4.45517213464744e-09,11.5463710668449,"Down"
"PLEKHA7",-0.758502972911996,8.20323718439016,-6.94807886747644,1.06749391575204e-09,4.45535441516766e-09,11.5461162523754,"Down"
"CCR9",-0.769497331421279,7.5687064402073,-6.94788369164836,1.06839935301819e-09,4.45816444502572e-09,11.5452798025847,"Down"
"NDFIP2",-0.731196053806914,8.29270884410476,-6.94757679948434,1.06982459551152e-09,4.46217239522322e-09,11.5439645893271,"Down"
"PEX2",0.566043965271257,12.0163471818989,6.94677343685968,1.07356445636946e-09,4.47582680322684e-09,11.540521769224,"Up"
"LARGE1",-0.910582666764135,8.49621297698105,-6.94598124296005,1.07726504524061e-09,4.49028015275784e-09,11.5371268990445,"Down"
"SEZ6",0.520479559298143,4.78880857339867,6.94462866518854,1.08361268460158e-09,4.51477855986204e-09,11.5313307561178,"Up"
"SLC41A2",-0.542753162926992,6.46573067703434,-6.94205346813785,1.09580098961227e-09,4.56259028697407e-09,11.5202960670125,"Down"
"TRPS1",0.647559499967653,11.5670714828732,6.9397315135348,1.10690744817705e-09,4.60583829411568e-09,11.5103472971105,"Up"
"UNC93B1",0.503053966408284,14.9535328154327,6.93926194686211,1.10916705754233e-09,4.61424068587206e-09,11.5083354566646,"Up"
"RDH16",-0.687223443676037,7.21717682795701,-6.93756739052398,1.11735964208151e-09,4.64429809672969e-09,11.5010754464709,"Down"
"LNPK",0.677460942186548,12.1324605264339,6.93726198105305,1.11884257167649e-09,4.64945550831066e-09,11.4997670185574,"Up"
"ANKRD9",1.0234841738951,11.1960034028938,6.93701517692072,1.12004236898021e-09,4.65343435991495e-09,11.4987096755884,"Up"
"LRMDA",0.626481752054735,9.4372589144995,6.93393022214707,1.13514766474581e-09,4.70906040313539e-09,11.4854940101704,"Up"
"DDX47",-0.586889675198773,7.31394398513633,-6.93381861352122,1.13569792734262e-09,4.71032555048821e-09,11.4850159135259,"Down"
"CLEC2B",0.717348899651763,12.2227387882524,6.93128882909166,1.14824182731886e-09,4.76029529576944e-09,11.4741795641897,"Up"
"SECTM1",0.821265881344415,16.1377191014713,6.92999430984549,1.15471383117847e-09,4.78506035824777e-09,11.4686348233771,"Up"
"TRPV4",0.689075578922851,7.53951593893219,6.92810092704607,1.1642452095142e-09,4.82247643621683e-09,11.4605254211835,"Up"
"SLC22A15",0.537468007439087,12.0749178101677,6.9268758611851,1.1704538597449e-09,4.84714804155302e-09,11.4552786999924,"Up"
"HSP90AB1",-0.519120368504629,15.4841514314739,-6.9265951291489,1.1718812401899e-09,4.85201281918213e-09,11.4540764079897,"Down"
"DCBLD1",-0.576615081135626,8.74559290664368,-6.92498761363304,1.18008801383085e-09,4.88283346899242e-09,11.447192106277,"Down"
"KIR3DL1",-1.15347840347197,8.60696044576549,-6.92438998145928,1.18315361707918e-09,4.89446335820153e-09,11.4446327944948,"Down"
"CRLS1",0.554246149189631,11.5716614374425,6.92140431599288,1.19858774506479e-09,4.95510881990942e-09,11.4318476642174,"Up"
"PRXL2A",-0.6400068582054,8.93612209841378,-6.91684306310518,1.2225538172606e-09,5.05092533409108e-09,11.4123179921248,"Down"
"CCND1",-0.539226835558265,7.13484004233767,-6.91663978717258,1.22363289647655e-09,5.05429608755414e-09,11.411447703912,"Down"
"CBS",1.09283449748292,6.99237607056427,6.91651219839062,1.22431067790204e-09,5.05600816080709e-09,11.410901459144,"Up"
"PPP1R13L",-0.564094187352771,8.70095269690115,-6.91516118291725,1.23151051399081e-09,5.08464768870471e-09,11.4051175074319,"Down"
"VWA5A",0.990896367761439,11.1195346373139,6.91484055007667,1.23322539875947e-09,5.09063356242007e-09,11.4037448552552,"Up"
"HOXC4",-0.697298052514323,7.57613095651878,-6.91479038949919,1.23349389401569e-09,5.09064759225947e-09,11.4035301155256,"Down"
"CLTCL1",0.681487989622107,10.9282171831277,6.91450603672743,1.23501705144118e-09,5.09583851285452e-09,11.4023127949282,"Up"
"CLUAP1",-0.590915883647985,9.76196393057911,-6.9111879857214,1.25292916829408e-09,5.16419807227971e-09,11.388108979527,"Down"
"APBB1IP",0.564325358133806,16.3315480291766,6.91063936535976,1.25591559795016e-09,5.17539640073755e-09,11.3857606099922,"Up"
"PLXNA4",-0.812336967406088,7.75319552027933,-6.91012997275613,1.25869482154967e-09,5.18573624934957e-09,11.3835801926268,"Down"
"ZNF257",-0.679972616200812,7.29786764304899,-6.90619176607908,1.28038874232528e-09,5.27059057210554e-09,11.3667242184224,"Down"
"AC020613.1",0.541838827028068,5.62873660388842,6.9059513479323,1.2817250705931e-09,5.27496067951122e-09,11.36569527183,"Up"
"WDR89",-0.58658669268389,10.2108032752847,-6.90369192317575,1.2943516406977e-09,5.3246432211478e-09,11.3560257358163,"Down"
"ADD2",-0.67554222972685,9.62997686607903,-6.90021244455119,1.31403845334066e-09,5.40100180211915e-09,11.341136208273,"Down"
"MOK",-0.608000879251057,7.60159709573607,-6.89618204576183,1.3372144702736e-09,5.49390874468634e-09,11.3238912967704,"Down"
"CR1L",0.912027989874152,7.37245655335115,6.89410498921944,1.3493162756254e-09,5.54007279042859e-09,11.3150050695247,"Up"
"SH2D1A",-0.984386599833489,11.0932790458125,-6.89146944355781,1.36482880698109e-09,5.6013694337375e-09,11.3037303504888,"Down"
"ANKRD37",0.531332329881623,8.71699115721199,6.88608303770431,1.39708577787355e-09,5.73008077584488e-09,11.2806906736445,"Up"
"FNDC3B",0.585225395204376,13.7602938873865,6.88586917392732,1.39838203416988e-09,5.73417258214056e-09,11.2797759833818,"Up"
"TPH1",-0.525223808465048,6.35409730430427,-6.8848428693158,1.40461924341577e-09,5.75851907158689e-09,11.2753865938533,"Down"
